Date,Open,High,Low,Close,Adj Close,Volume
28-01-2019,509,509,489.100006,492.149994,488.04303,3215535
29-01-2019,489.100006,507.549988,483.75,505.049988,500.835358,2675481
30-01-2019,504.950012,507.100006,497.700012,505.799988,501.579102,1524621
31-01-2019,506,519.849976,504.25,517.299988,512.983154,2203919
01-02-2019,517.650024,522.549988,512.5,521.349976,516.999329,1380838
04-02-2019,521,521,506.200012,509.600006,505.347412,1480952
05-02-2019,506.549988,514,501.200012,508,503.760773,4358002
06-02-2019,510.5,546.700012,504.100006,534.950012,530.485901,8775759
07-02-2019,537.099976,546.599976,528.150024,532.900024,528.453003,4417618
08-02-2019,532.849976,543.700012,531.200012,534.25,529.791748,2747159
11-02-2019,538.700012,545.900024,535.849976,543.299988,538.766113,2989919
12-02-2019,540.049988,545.700012,536.099976,543.299988,538.766113,2252766
14-02-2019,542.900024,556,537.400024,542.900024,538.369507,2766535
15-02-2019,540,551.400024,528.5,540.549988,536.039124,2491806
18-02-2019,542,545.049988,532.299988,541.150024,536.634155,1590101
19-02-2019,544.799988,545,536.75,539.650024,535.146667,1879600
20-02-2019,540.200012,543.200012,538.650024,541.099976,536.584534,1208930
21-02-2019,542.849976,547.900024,540.5,545.5,540.947815,1093548
22-02-2019,543.799988,546.099976,539.099976,541.299988,536.782837,1592112
25-02-2019,541.5,550.849976,541,548.299988,543.724426,1961905
26-02-2019,545.099976,553.650024,538.049988,550.400024,545.806946,1952961
27-02-2019,551,555.349976,544.25,551.900024,547.294434,2389977
28-02-2019,555,558.299988,546,554.549988,549.922302,2618486
01-03-2019,555,555.299988,547.400024,551.549988,546.947327,2430914
05-03-2019,550,551.5,546.549988,548.650024,544.071533,1644098
06-03-2019,551,552,541.950012,547.549988,542.980713,1587182
07-03-2019,547.650024,550,539.650024,541.349976,536.832397,1144534
08-03-2019,541,543.400024,538.25,539.950012,535.444153,2618767
11-03-2019,542,542,535.5,540.099976,535.592834,2342102
12-03-2019,541.900024,543.650024,537.299988,538.75,534.25415,2049339
13-03-2019,542,542.5,531,532.799988,528.35376,1582245
14-03-2019,532.049988,534.099976,530.5,532.75,528.304199,1490894
15-03-2019,534.099976,535.400024,528.950012,532.599976,528.155457,2019240
18-03-2019,533.049988,535.799988,529,534.5,530.039612,1266863
19-03-2019,537.150024,537.700012,530.200012,533.650024,529.196716,874797
20-03-2019,532,534.799988,531.099976,533.25,528.800049,1255306
22-03-2019,534.900024,539,523.599976,526.799988,522.40387,1579084
25-03-2019,525.599976,528.700012,516.200012,526.849976,522.45343,1874898
26-03-2019,528.5,532.5,525.700012,529.299988,524.882996,3044792
27-03-2019,531.400024,533.599976,524.049988,525.5,521.114746,1217387
28-03-2019,525.299988,527.349976,522.299988,525.599976,521.213867,4133379
01-04-2019,516.299988,528.75,516.299988,525.650024,521.263489,4091454
02-04-2019,529.950012,529.950012,521.150024,522.650024,518.288513,1268431
03-04-2019,523,524.799988,519.099976,520.450012,516.106873,3276338
04-04-2019,519,522,517.5,521,516.652283,5555991
05-04-2019,531.400024,541,526,532.099976,527.659607,9784780
08-04-2019,536.5,536.900024,522.700012,525.400024,521.015564,2429845
09-04-2019,526.25,534.5,525.400024,532,527.560486,2301681
10-04-2019,531.549988,551.75,530.799988,546.450012,541.889893,5992326
11-04-2019,546.349976,554.700012,542,544.849976,540.303223,2977870
12-04-2019,547.950012,556.700012,545.299988,554.849976,550.219788,4347530
15-04-2019,555,569.200012,552,566.299988,561.574219,2252373
16-04-2019,570,571.75,556.599976,559.349976,554.68219,2246831
18-04-2019,562,566.650024,553.200012,561.549988,556.863892,2306549
22-04-2019,560,566,556.599976,561.099976,556.417603,1205612
23-04-2019,562.5,575.950012,560.400024,561.700012,557.012634,2179959
24-04-2019,561.400024,564.5,553.200012,558.549988,553.888916,1896565
25-04-2019,558.700012,563.950012,551.150024,555.599976,550.963501,2416194
26-04-2019,558.25,572.900024,557.200012,567.950012,563.210449,2593397
30-04-2019,569.900024,571.049988,558.650024,565,560.285095,1914026
02-05-2019,563,569.700012,556.700012,565.599976,560.880066,1700976
03-05-2019,568,573,561.650024,564.5,559.789307,2758638
06-05-2019,556,564.5,556,563.349976,558.648804,1715311
07-05-2019,564,566.299988,555.150024,557.950012,553.293945,1478212
08-05-2019,556,561.400024,549,558,553.343567,1890174
09-05-2019,559.900024,561.049988,548.700012,557.75,553.095581,1672967
10-05-2019,557.75,562.700012,551,555.549988,550.914001,1687480
13-05-2019,552,556.75,529.599976,546.700012,542.137817,2027570
14-05-2019,546,560.75,541.200012,556,551.360168,1822829
15-05-2019,554,562.5,551.5,555.700012,551.062683,1396473
16-05-2019,554,556.700012,541.049988,550.200012,545.608643,2589467
17-05-2019,549,551.950012,541,544.150024,539.60907,1194005
20-05-2019,560,567,550.400024,565.450012,560.731323,1586746
21-05-2019,565.450012,580,552.75,559.349976,554.68219,4286383
22-05-2019,562,574,550.049988,553,548.385254,7762734
23-05-2019,561.900024,568.900024,543.75,564.75,560.03717,5640728
24-05-2019,569.200012,572.5,559.450012,570.599976,565.838379,1796355
27-05-2019,570,586,568,578.700012,573.870789,1959075
28-05-2019,579,584.200012,571.5,577.950012,573.127075,2469586
29-05-2019,577.400024,582.450012,559.900024,564.349976,559.640503,1948077
30-05-2019,560.099976,563.5,554.25,561.950012,557.260559,2577559
31-05-2019,562.700012,569,550.849976,558.849976,554.18634,1912387
03-06-2019,559,569.450012,552.5,568.25,563.507935,1284381
04-06-2019,564,575,561.099976,562.650024,557.954712,1558827
06-06-2019,565,568.299988,556.549988,559.799988,555.128479,1750285
07-06-2019,565,565,542,549.5,544.914429,2696228
10-06-2019,550.599976,562.599976,550,554.549988,549.922302,1708042
11-06-2019,555.400024,566.400024,551,559.849976,555.17804,2518184
12-06-2019,558.900024,567,556.25,561.599976,556.913452,1253337
13-06-2019,560.049988,566.599976,559.25,564.599976,559.888367,1594956
14-06-2019,560.150024,564.450012,554.150024,555.599976,550.963501,1808363
17-06-2019,555.5,556.599976,543.849976,545.150024,540.600769,1267159
18-06-2019,545.200012,555.5,545.049988,547.599976,543.030273,1257992
19-06-2019,550.599976,551.900024,532.549988,533.700012,529.246338,1137906
20-06-2019,531.799988,552.450012,528.650024,551.299988,546.699402,1986432
21-06-2019,549.849976,553.799988,545.200012,551.549988,546.947327,1534007
24-06-2019,548.549988,552.450012,545.099976,549.900024,545.311096,981017
25-06-2019,548.950012,554.950012,546.549988,550.049988,545.459839,805704
26-06-2019,550,558.799988,548,556.549988,551.905579,1020879
27-06-2019,556.849976,563.900024,550.299988,551.950012,547.343994,1323494
28-06-2019,551.900024,556.700012,546.349976,553.450012,548.831543,996578
01-07-2019,555.700012,559.349976,553.150024,555.799988,551.161865,565463
02-07-2019,557.150024,558.5,551.5,555.349976,550.715576,565414
03-07-2019,555.349976,556.700012,549.450012,553.25,548.633118,797387
04-07-2019,554.650024,555.650024,550.599976,551.549988,546.947327,639531
05-07-2019,551.549988,554.25,549.200012,550,545.410278,796604
08-07-2019,547,549,534.650024,538.450012,533.956665,1490078
09-07-2019,536.799988,552.450012,536.799988,548.799988,544.220276,1472836
10-07-2019,545.349976,551.150024,541.849976,544.950012,540.402405,1045560
11-07-2019,549,553.799988,546,552.400024,547.790283,726448
12-07-2019,554,566.5,547.200012,556.799988,552.153503,1485506
15-07-2019,559.900024,560.5,548.599976,550.549988,545.955688,842129
16-07-2019,554.75,558.450012,549.400024,553.549988,548.930603,1460303
17-07-2019,554,558.5,547.450012,557.549988,552.897278,1034734
18-07-2019,558.849976,559,545.5,547,542.435303,1355289
19-07-2019,550.799988,552,535.5,536.700012,532.221313,783708
22-07-2019,536.700012,540,526.200012,530.950012,526.519287,1816845
23-07-2019,531,535.200012,521,528.900024,524.486389,2353027
24-07-2019,529,529,517.049988,518.75,514.421021,2707033
25-07-2019,521.349976,539.200012,519,536.650024,532.171692,3183510
26-07-2019,533.200012,539.900024,528.25,532.099976,527.659607,1371242
29-07-2019,531.599976,534.950012,520.25,522.25,517.891846,735045
30-07-2019,522.200012,533.599976,517.799988,520,515.660583,1665158
31-07-2019,516.900024,522.700012,506,521.099976,519.75,1828077
01-08-2019,516.150024,519.450012,509.200012,512.450012,511.122437,1289007
02-08-2019,509,519.700012,508.700012,516.099976,514.762939,1574251
05-08-2019,513.799988,520.799988,512.25,518.900024,517.555725,2162918
06-08-2019,518,527,496.850006,500.149994,498.854279,7425849
07-08-2019,502.700012,525.849976,501.649994,518.299988,516.957275,4668643
08-08-2019,504.75,510,493.799988,503.049988,501.746765,6750611
09-08-2019,505.899994,511.700012,481.549988,484.5,483.244812,5172748
13-08-2019,484.5,486.899994,473.049988,475.75,474.517487,2952687
14-08-2019,477.450012,483.25,465,478.299988,477.060883,2376714
16-08-2019,477,483.399994,474.5,476.100006,474.866608,1279325
19-08-2019,478.5,485.549988,474.600006,475.850006,474.617249,1211272
20-08-2019,478.850006,481.700012,470.549988,478.700012,477.459869,1606901
21-08-2019,478.600006,479,466.950012,468.049988,466.837433,1065506
22-08-2019,464.899994,469.950012,460.600006,464,462.797943,1398888
23-08-2019,464,467.350006,449.200012,465.899994,464.692993,2217428
26-08-2019,468.100006,470.950012,454.899994,466.549988,465.341309,2158865
27-08-2019,468.5,469.850006,458.450012,465.350006,464.14444,2992115
28-08-2019,465.799988,476.200012,460.149994,464.25,463.047302,2193022
29-08-2019,465.5,468,456.549988,465.200012,463.994843,1410078
30-08-2019,468,475.200012,461.450012,472.450012,471.226044,1126818
03-09-2019,467,471.25,461,469.549988,468.333557,1564714
04-09-2019,471.100006,475,467.049988,471.399994,470.178772,2339657
05-09-2019,472,479.75,470.600006,478.399994,477.160614,1216510
06-09-2019,479,482.5,473.75,474.899994,473.669678,1668897
09-09-2019,475,478.700012,472.100006,475,473.76944,780846
11-09-2019,474,478.299988,468.049988,471.799988,470.577728,996410
12-09-2019,474,474,464.399994,467.799988,466.588074,1179858
13-09-2019,468.049988,469.649994,464.5,469,467.784973,818854
16-09-2019,467,472,464.100006,470.5,469.281097,1257381
17-09-2019,471.950012,472.399994,457,460.649994,459.456604,1753611
18-09-2019,461.399994,462.799988,454.350006,458.649994,457.461792,1656705
19-09-2019,458.649994,461.950012,449.899994,452.049988,450.878876,1027073
20-09-2019,454.200012,465,445.5,463.299988,462.099731,2558072
23-09-2019,468,472.299988,445,448.899994,447.737061,2819792
24-09-2019,450,455.049988,446.600006,450.25,449.083557,1959468
25-09-2019,449.899994,450,432.200012,434.600006,433.474121,3524655
26-09-2019,439,440.450012,430.399994,438.450012,437.314148,3960277
27-09-2019,438.450012,446,435.700012,439.399994,438.261658,3151119
30-09-2019,430,432.799988,418,425.5,424.397675,6307161
01-10-2019,426.899994,426.899994,402.700012,412.649994,411.580963,4914716
03-10-2019,411,421,406.5,418.100006,417.016846,2639852
04-10-2019,419.5,431.299988,416.149994,418.350006,417.266205,4182360
07-10-2019,419.950012,419.950012,405.5,408.25,407.192352,2564196
09-10-2019,408.299988,427,407.5,423.350006,422.253265,4117690
10-10-2019,423.100006,427.299988,418.549988,422.149994,421.056335,2381621
11-10-2019,422.549988,443,389.549988,441.350006,440.206635,17354782
14-10-2019,441.350006,446.450012,433.5,440.899994,439.757782,5861895
15-10-2019,440,448.5,435.350006,446.549988,445.393127,3153015
16-10-2019,446.299988,447.850006,438.950012,446.799988,445.642487,2180925
17-10-2019,445.299988,447.700012,439.399994,446.299988,445.143768,1818421
18-10-2019,448.5,451.149994,440.100006,444.149994,442.999359,2850227
22-10-2019,441.25,457.75,440.200012,453.899994,452.724091,2333810
23-10-2019,453.649994,456.799988,448.100006,454.25,453.073181,2262575
24-10-2019,455,456,443.549988,446.850006,445.692383,1733751
25-10-2019,447.100006,461.450012,441.75,459.850006,458.658691,2647759
27-10-2019,0.0,0.0,0.0,0.0,0.0,0.0
29-10-2019,463.899994,478.399994,462,473.049988,471.824463,3498572
30-10-2019,478.950012,478.950012,462.25,465,463.795349,2640132
31-10-2019,465,472.700012,460.149994,466.850006,465.640564,3944718
01-11-2019,467.299988,474.200012,462.399994,469.200012,467.984467,3649879
04-11-2019,471.399994,478.5,467.049988,468.299988,467.086792,2393325
05-11-2019,470.149994,475.5,465.149994,467.850006,466.63797,1391429
06-11-2019,469.049988,487.950012,464.25,480.850006,479.604279,17751556
07-11-2019,482,487.399994,470,471.850006,470.627594,5892783
08-11-2019,470.100006,470.100006,461.25,462.5,461.301819,4300075
11-11-2019,459.399994,459.399994,451.75,454.850006,453.671631,4109355
13-11-2019,452,455,446,447.899994,446.739624,3001272
14-11-2019,445.200012,458.200012,442.649994,451.399994,450.23056,2659601
15-11-2019,448,468.049988,435.399994,463.25,462.049866,10693852
18-11-2019,463,472,457.649994,460.600006,459.406738,2847404
19-11-2019,461.200012,477.5,459.549988,472.100006,470.876953,5080106
20-11-2019,472,483.700012,468.649994,482.600006,481.349762,4080054
21-11-2019,482.600006,492.299988,476.600006,485.5,484.242249,5600894
22-11-2019,485,485,472.700012,478.850006,477.609467,2778328
25-11-2019,478.25,485.350006,475.899994,483.5,482.247406,1465490
26-11-2019,483,490.549988,476.700012,478.549988,477.310242,3880896
27-11-2019,475,475,464.549988,468,466.787567,3494515
28-11-2019,472,476.5,464.100006,468.350006,467.136658,2933958
29-11-2019,469.649994,473.399994,465.600006,466.700012,465.490967,1307574
02-12-2019,469.600006,469.600006,455.350006,464,462.797943,2492362
03-12-2019,465,465.850006,460,464.25,463.047302,1067139
04-12-2019,463,471.850006,462,470,468.782379,1426757
05-12-2019,469.5,470.299988,460.399994,461.600006,460.404144,1483537
06-12-2019,463,467,454,455.450012,454.270111,2520045
09-12-2019,457.399994,457.75,444.600006,447.899994,446.739624,3761784
10-12-2019,450.600006,454.950012,449.5,453.049988,451.876282,2807906
11-12-2019,453,453.100006,446.700012,449.950012,448.784332,1806996
12-12-2019,452.200012,463.100006,452.200012,461.049988,459.85556,2730092
13-12-2019,461.049988,465,456.600006,461.25,460.055054,1213599
16-12-2019,463.049988,464.75,457.5,458.25,457.062836,903737
17-12-2019,462.049988,466.200012,460.350006,463.950012,462.748077,2434853
18-12-2019,464,469.25,461.5,467.799988,466.588074,1705929
19-12-2019,465.649994,471.5,464.799988,467.600006,466.388611,1485123
20-12-2019,466.899994,474.450012,463.899994,465.75,464.543396,2248997
23-12-2019,467,469,464.5,467.850006,466.63797,866023
24-12-2019,467.25,480,465.5,478.700012,477.459869,3262749
26-12-2019,478.700012,482.549988,472.25,474.149994,472.921631,2887784
27-12-2019,474.549988,483.5,472.799988,481.100006,479.853638,2005404
30-12-2019,481.100006,487,478.25,479.950012,478.706635,1809828
31-12-2019,479.950012,484.299988,476.950012,478.200012,476.961151,1640854
01-01-2020,481,481,474.450012,475.899994,474.667114,1316812
02-01-2020,478.850006,479.899994,472.299988,473.5,472.273315,1406381
03-01-2020,475.799988,475.799988,467.25,469.950012,468.732544,2252752
06-01-2020,469.799988,469.950012,461.200012,466.75,465.540802,1501855
07-01-2020,466,470,463.649994,468.600006,467.386017,2365554
08-01-2020,467.799988,470.100006,461.600006,464.75,463.54599,1507276
09-01-2020,467.5,473.299988,467.5,470.100006,468.882141,1700600
10-01-2020,470.100006,477,469.75,473.5,472.273315,1213600
13-01-2020,474.5,482.450012,474.5,477.649994,476.412567,1229969
14-01-2020,480.600006,485.200012,479.200012,484.25,482.995483,2160301
15-01-2020,484,486.850006,479.549988,484,482.746124,1413668
16-01-2020,484,487.450012,479,480.25,479.005829,1694372
17-01-2020,480,482.950012,476.549988,480.299988,479.055695,2039387
20-01-2020,480.450012,483.149994,476.649994,480.149994,478.906097,1206931
21-01-2020,478.950012,479.549988,472.200012,473.399994,472.173584,1448808
22-01-2020,474.5,480.299988,470.25,471.600006,470.378265,2380518
23-01-2020,464.5,475.850006,459.350006,465.149994,463.944946,5783749
24-01-2020,465,467.75,456.850006,458.850006,457.661285,2713370
27-01-2020,457.5,466.5,454.200012,464.450012,463.246796,5849003
28-01-2020,465,468,458.950012,464.700012,463.496124,3592413
29-01-2020,464.700012,467.399994,460.350006,461.549988,460.354279,1737293
30-01-2020,461,461,446.350006,451,449.831604,2766881
31-01-2020,453.950012,453.950012,442.100006,446.899994,445.742218,2184609
03-02-2020,444,450.649994,439.399994,444.549988,443.398315,1690394
04-02-2020,446.700012,452.450012,444.200012,448.450012,447.288239,2030860
05-02-2020,449.549988,459.149994,437.5,447.549988,446.390533,3637403
06-02-2020,462.5,464.350006,435.350006,439.649994,438.511017,7118843
07-02-2020,440,445.899994,437.299988,443.200012,442.051819,6386193
10-02-2020,444.200012,451,442.100006,444.75,443.597809,3557480
11-02-2020,447.100006,452,443.350006,450.600006,449.432648,1889638
12-02-2020,454.950012,454.950012,445,446.799988,445.642487,1683136
13-02-2020,446.799988,448.899994,440.5,443.399994,442.251282,2041017
14-02-2020,444,448.899994,441.5,447.100006,445.941711,1814780
17-02-2020,444.5,445.75,430.100006,431.899994,430.781097,4581786
18-02-2020,433,437.649994,428.100006,436,434.870483,2453801
19-02-2020,437.799988,449.200012,437.399994,447.5,446.340668,2359566
20-02-2020,448,448.799988,434.5,435.75,434.621124,3048500
24-02-2020,436,436.700012,426.549988,430.149994,429.035614,2569563
25-02-2020,430.200012,431.200012,420,425.799988,424.696899,2438218
26-02-2020,406,425,405.799988,422.200012,421.106232,8068909
27-02-2020,411.100006,424,409,421.200012,420.108826,5109022
28-02-2020,413,416.450012,398.049988,402.100006,401.058289,4200936
02-03-2020,407,411.25,394.649994,401.950012,400.908691,3460583
03-03-2020,402,429.200012,402,425.299988,424.198181,5476676
04-03-2020,425.600006,449.799988,420,447.649994,446.490295,9297945
05-03-2020,447.850006,472,437.450012,440.600006,439.458557,9637431
06-03-2020,425,438.149994,423.049988,434.399994,433.274628,2916146
09-03-2020,425,432.649994,423.5,426.149994,425.04599,2986596
11-03-2020,425,426.149994,410.200012,417.100006,416.01944,5314547
12-03-2020,412.5,412.5,390.75,394.75,393.727325,5636464
13-03-2020,388,434.950012,355.299988,425.549988,424.44754,6096891
16-03-2020,416,423.899994,392.75,396.399994,395.373047,5394603
17-03-2020,397,422,390.75,401.75,400.709198,2989674
18-03-2020,411.799988,411.799988,381.700012,386,385,4200456
19-03-2020,374.799988,390.75,362.899994,374.700012,374.700012,2926091
20-03-2020,379.799988,399.799988,372.450012,392.799988,392.799988,4718358
23-03-2020,370,406.899994,370,375.25,375.25,5507004
24-03-2020,380,409.75,372.549988,377.450012,377.450012,6649616
25-03-2020,378,394.899994,374,376.450012,376.450012,6418955
26-03-2020,383,394.700012,380.5,386.149994,386.149994,4291225
27-03-2020,393,411,391.950012,407.649994,407.649994,6471291
30-03-2020,413.799988,438.700012,407.649994,431.75,431.75,9020926
31-03-2020,446,446.600006,420,422.850006,422.850006,9434602
01-04-2020,424.899994,430.899994,410.399994,413.75,413.75,6329668
03-04-2020,425,454.700012,416.25,449.200012,449.200012,17906762
07-04-2020,479,513.400024,452,492.25,492.25,20843608
08-04-2020,496.950012,530,490,512.75,512.75,19456188
09-04-2020,564,610,564,579.599976,579.599976,27207708
13-04-2020,605,605,583,592.849976,592.849976,15483858
15-04-2020,604.450012,614,578.599976,592.349976,592.349976,16213806
16-04-2020,590,612.799988,582,600.450012,600.450012,12716342
17-04-2020,615,615,595,598,598,8304173
20-04-2020,598,599.400024,580,585.400024,585.400024,5856150
21-04-2020,578,609.799988,570,592.099976,592.099976,14471856
22-04-2020,594.900024,599.75,585,587.200012,587.200012,6182243
23-04-2020,590,603.900024,579.049988,586.700012,586.700012,6277840
24-04-2020,586.400024,606,583.599976,599.299988,599.299988,11127889
27-04-2020,600,632.650024,600,608.700012,608.700012,14089786
28-04-2020,616.799988,621.25,593.25,598.599976,598.599976,8193422
29-04-2020,605,607.900024,590.099976,596.25,596.25,6767183
30-04-2020,607.900024,611.450012,586.099976,589.599976,589.599976,9099721
04-05-2020,589,616.950012,580.599976,611.849976,611.849976,16815950
05-05-2020,623.049988,623.049988,595,596.900024,596.900024,9257154
06-05-2020,597.5,606,590,591.75,591.75,6978135
07-05-2020,598,601.799988,587.5,589.549988,589.549988,4620871
08-05-2020,598,601.200012,589.5,591.900024,591.900024,5051303
11-05-2020,600.950012,600.950012,583.450012,586.049988,586.049988,5853892
12-05-2020,587,593.799988,566.200012,570.150024,570.150024,8868938
13-05-2020,600,605,568.900024,570.200012,570.200012,10438589
14-05-2020,571,577.900024,566.099976,569.75,569.75,8546002
15-05-2020,572,585,565.599976,570.299988,570.299988,14388403
18-05-2020,570.599976,605,570.5,600.450012,600.450012,22898114
19-05-2020,600,608.799988,590.200012,594.950012,594.950012,10951060
20-05-2020,597,624.349976,595.400024,620.650024,620.650024,13440063
21-05-2020,620.650024,626.849976,612.299988,616.599976,616.599976,7916771
22-05-2020,616.700012,641.849976,610.099976,639.349976,639.349976,10874832
26-05-2020,640,646.900024,624.049988,627.700012,627.700012,8859302
27-05-2020,630,637.799988,625.799988,633.049988,633.049988,7710100
28-05-2020,634,637.650024,626.049988,628.349976,628.349976,5488625
29-05-2020,633,650.950012,631,648.150024,648.150024,10580203
01-06-2020,649,652.599976,634.549988,642.5,642.5,7439123
02-06-2020,644.900024,658.650024,636,637.599976,637.599976,6883363
03-06-2020,646.849976,649.5,635.299988,641.200012,641.200012,5044700
04-06-2020,643,664.799988,642.5,660.549988,660.549988,10452388
05-06-2020,665,669.75,649,650.900024,650.900024,6481383
08-06-2020,656.700012,657.799988,633.049988,635.099976,635.099976,6263334
09-06-2020,638.900024,654.299988,637.049988,640.049988,640.049988,8968365
10-06-2020,646.799988,650.75,639.799988,642.950012,642.950012,5425984
11-06-2020,645.650024,646.950012,632.799988,635,635,3172467
12-06-2020,616.299988,645,616.299988,643.599976,643.599976,5579009
15-06-2020,643,653.5,637,643.650024,643.650024,4520180
16-06-2020,644.5,650,632.450012,637.799988,637.799988,2927072
17-06-2020,640,643.799988,635,640.349976,640.349976,2648039
18-06-2020,641.650024,644.799988,636.400024,642.049988,642.049988,2161524
19-06-2020,648.849976,648.849976,631.5,636.200012,636.200012,4476020
22-06-2020,691,692.5,651.650024,655.950012,655.950012,29312493
23-06-2020,674,674,655.400024,659.799988,659.799988,8287482
24-06-2020,660,662.25,628.299988,631.200012,631.200012,6955942
25-06-2020,632,642,629.150024,634.900024,634.900024,5816404
26-06-2020,639,643.650024,631.599976,634.900024,634.900024,3847728
29-06-2020,637,648,635.400024,644.900024,644.900024,6772032
30-06-2020,647.950012,649.900024,638,640.25,640.25,4319880
01-07-2020,642.599976,642.599976,621.049988,627.099976,627.099976,4809651
02-07-2020,630,654.450012,626,646.200012,646.200012,6169821
03-07-2020,652.950012,652.950012,635.5,638.799988,638.799988,5379171
06-07-2020,640,644.25,629.200012,634.599976,634.599976,5604802
07-07-2020,637.950012,642.599976,635.200012,636.549988,636.549988,3781547
08-07-2020,643.450012,648,632.5,634.400024,634.400024,6952585
09-07-2020,643.950012,643.950012,636.25,639.049988,639.049988,4354183
10-07-2020,640,647,636.700012,638.900024,638.900024,4119561
13-07-2020,641,646,636.599976,638.349976,638.349976,3450069
14-07-2020,639.950012,644,631.25,632.299988,632.299988,5432821
15-07-2020,634.400024,643.5,633.099976,638.200012,638.200012,4253913
16-07-2020,639.950012,677.400024,635.900024,674.5,674.5,16098128
17-07-2020,674.5,696.650024,669.25,689.099976,689.099976,15244102
20-07-2020,689,690.849976,672.349976,674.349976,674.349976,5469496
21-07-2020,676.099976,682.099976,660,662.299988,662.299988,4314750
22-07-2020,666.150024,677.799988,657.5,661.700012,661.700012,5918154
23-07-2020,663.950012,674,662.200012,671.450012,671.450012,4620517
24-07-2020,673,681,658.200012,666.049988,666.049988,4962702
27-07-2020,673.950012,673.950012,650.400024,652.900024,652.900024,4465020
28-07-2020,651,665.75,644.25,662.599976,662.599976,4583066
29-07-2020,662.599976,685.549988,662.599976,681.25,681.25,7288781
30-07-2020,681.200012,698.950012,681,685.950012,685.950012,7170665
31-07-2020,687,724,687,720.150024,720.150024,18897302
